year,bird.id.prefix,bird.id,species,sex,coll.date,jul.date,days.since.oct,easting,northing,site,time,wing,head.bill,culmen.length,culmen.width,tarsus,keel,body.length,body.mass,molt,molt.score,liver,ab.fat,heart,age,protein,lipid
2017,17DX,622,AGWT,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,8:30,185,81.9,38.16,13.68,30.48,72.86,308,307.4,Yes,NA,7.4,2.9,3.7,A,48.2,36.9
2017,17DX,623,NSHO,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,8:35,248,111.98,64.42,20.76,37.85,89.61,418,574.5,Yes,NA,13.9,7.2,6.9,A,38.8,49.6
2017,17DX,624,CITE,F,3/9/18,68,159,592545.2,4220566.1,Pond 12,8:00,193,89.27,46.73,18.19,33.7,71.66,347,367.5,No,NA,11.8,2.5,4.4,A,51.5,32.2
2017,17DX,625,AGWT,F,3/14/18,73,164,591483.5,4220664.5,Pond 12,7:15,176,78.01,35.53,14.47,31.28,66.73,305,318.2,Yes,NA,7.5,4.6,3.8,I,48.3,39.9
2017,17DX,626,MALL,M,3/9/18,68,159,592545.2,4220566.1,Pond 12,7:50,304,117.14,56.87,22.42,46.47,115.69,530,1270.6,No,NA,25,27.3,13.5,A,36.7,51.6
2017,17DX,627,CITE,M,3/9/18,68,159,592545.2,4220566.1,Pond 12,8:00,191,87.24,43.68,17.53,33.25,79.89,360,404.5,Yes,NA,8.3,8.4,4.5,A,43.9,40.7
2017,17DX,628,NOPI,M,3/9/18,68,159,592545.2,4220566.1,Pond 12,9:00,284,104.13,49.49,19.01,43.56,96.43,497,841.7,No,NA,16.8,9.9,8.1,A,48,75.3
2017,17DX,629,NSHO,M,3/19/18,78,169,591483.5,4220664.5,Pond 12,7:45,260,114.5,64.19,20.45,36.04,92.57,425,631.5,Yes,NA,15.8,11.2,7.7,A,35.9,49.3
2017,17DX,630,MALL,M,3/9/18,68,159,592545.2,4220566.1,Pond 12,7:45,285,115.22,55.76,21.78,43.84,115.45,512,1138.6,Yes,NA,23.4,16.4,11.7,I,49.7,37.3
2017,17DX,631,GADW,M,3/9/18,68,159,592671.5,4219382.2,Redhouse Rd,10:30,279,100.41,42.92,17.9,40.58,101.81,455,932.9,Yes,NA,19.2,10.8,8,A,45.1,38.9
2017,17DX,632,AGWT,F,3/9/18,68,159,592545.2,4220566.1,Pond 12,8:10,178,78.08,35.34,13.79,29.09,68.26,297,298.7,Yes,NA,8.7,2.4,3.9,I,44.8,42
2017,17DX,633,GADW,F,3/9/18,68,159,592671.5,4219382.2,Redhouse Rd,10:30,265,95.95,42.47,17.44,39.22,96.17,424,837.6,Yes,NA,25.3,8.2,9.2,A,47.5,39.7
2017,17DX,634,AGWT,M,3/9/18,68,159,592545.2,4220566.1,Pond 12,6:20,192,80.13,35.53,14.58,29.64,73.37,315,361.4,Yes,NA,9.9,10.1,4.8,A,35.5,48.3
2017,17DX,635,AMWI,M,3/9/18,68,159,592545.2,4220566.1,Pond 12,7:20,264,86.32,36.13,16.55,36.96,85.11,405,765.8,Yes,NA,19.8,21.4,8.6,A,41.3,45.5
2017,17DX,636,NOPI,M,3/19/18,78,169,591483.5,4220664.5,Pond 12,9:45,285,110.05,53.03,18.97,43.76,106.92,525,910.5,No,NA,15.6,18.9,11,A,37.4,48.9
2017,17DX,637,NSHO,M,3/19/18,78,169,591483.5,4220664.5,Pond 12,7-10:30,249,115.47,65.37,20.7,36.97,85.62,420,561.1,Yes,NA,14.9,8.8,6.9,A,42.9,46.1
2017,17DX,638,AGWT,M,3/19/18,78,169,591483.5,4220664.5,Pond 12,7-10:30,188,77.94,33.84,13.74,29.66,72.22,315,311,No,NA,7.2,5.1,4,A,40.8,49
2017,17DX,639,AMWI,F,3/19/18,78,169,591483.5,4220664.5,Pond 12,7-10:30,254,84.02,35,15.87,36.71,94.35,399,716.1,Yes,NA,26.2,17.3,7.7,A,38.8,49
2017,17DX,640,CITE,M,3/19/18,78,169,591483.5,4220664.5,Pond 12,7-10:30,194,88.53,45.36,16.76,32.81,75.48,352,371.4,Yes,NA,8.6,7.5,3.9,A,43.5,41.5
2017,17DX,641,MALL,M,3/19/18,78,169,591483.5,4220664.5,Pond 12,9:26,308,112.37,53.2,23.01,44.78,115.44,520,1274,Yes,NA,24.3,21.4,13.4,A,41.4,48.1
2017,17DX,642,MALL,F,3/19/18,78,169,591483.5,4220664.5,Pond 12,9:00,279,105.88,51.76,21.18,45.11,95.14,470,1130.2,Yes,NA,24.3,28.4,11.3,A,43.1,41.7
2017,17DX,643,NSHO,M,3/14/18,73,164,592545.2,4220566.1,Pond 12,9:20,238,115.49,64.11,20.95,37.64,88.37,423,559,Yes,NA,19.4,5.9,8.3,A,48.5,39.5
2017,17DX,644,NSHO,F,3/19/18,78,169,589651,4224499.3,Island Slew,9:30,233,110.7,63.96,19.28,37.03,84.11,405,477.2,Yes,NA,13.1,4.3,5.6,A,47.3,36.7
2017,17DX,645,NSHO,M,3/14/18,73,164,592545.2,4220566.1,Pond 12,9:20,248,115.13,61.84,20.86,37.23,87.93,430,586.7,Yes,NA,16.7,12.8,6.6,A,36.4,48.2
2017,17DX,646,AGWT,F,3/19/18,78,169,589651,4224499.3,Island Slew,7:15,NA,73.12,34.61,12.9,28.58,63.18,300,349.9,Yes,NA,9.6,7.1,3.9,A,36.5,53.3
2017,17DX,647,NSHO,F,3/14/18,73,164,592545.2,4220566.1,Pond 12,7:27,226,104.92,58.92,18.81,31.94,88.13,390,543.7,Yes,NA,15.9,5.9,5.7,I,41.6,46
2017,17DX,648,AMWI,F,3/14/18,73,164,592545.2,4220566.1,Pond 12,8:18,237,81.53,35.22,15.19,35.83,83.46,373,529.6,No,NA,16.6,5.3,5.5,I,52.8,31.45
2017,17DX,649,NSHO,F,3/19/18,78,169,591483.5,4220664.5,Pond 12,10:35,230,109.33,61.57,19.95,35.22,86.42,400,575.9,Yes,NA,19.9,11.1,7.6,A,39.9,45.7
2017,17DX,650,MALL,M,3/14/18,73,164,592545.2,4220566.1,Pond 12,8:40,290,120.77,58.09,22.16,44.18,117.19,525,1205.6,No,NA,32,31.8,14.7,A,38.8,50.6
2017,17DX,651,AGWT,F,3/14/18,73,164,592545.2,4220566.1,Pond 12,9:00,188,75.85,35.45,13.01,29.06,68.17,299,313.3,Yes,NA,7.9,3.9,3.5,A,43.5,46
2017,17DX,652,GADW,M,3/14/18,73,164,592545.2,4220566.1,Pond 12,7:40,272,98.31,44.16,18.57,40.82,101.41,NA,858.4,Yes,NA,18.8,11.8,9.6,A,45.05,39.2
2017,17DX,653,AGWT,M,3/19/18,78,169,589651,4224499.3,Island Slew,7:15,183,78.56,35.36,13.31,30.29,69.45,315,389.8,Yes,NA,10.2,11.7,4.2,A,35.3,54.6
2017,17DX,654,GADW,M,3/19/18,78,169,589651,4224499.3,Island Slew,7:22,285,100.7,45.57,19.57,42.57,103.14,450,857.4,No,NA,22.8,12.8,9.7,A,43.4,42.8
2017,17DX,655,NSHO,F,3/19/18,78,169,589651,4224499.3,Island Slew,8:45,232,110.2,61.62,20.55,33.93,79.11,390,521.8,Yes,NA,14.4,7.5,6.5,A,45.8,42.6
2017,17DX,656,AGWT,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,7:15,196,81.08,36.09,13.7,32.75,76.09,334,413.3,No,NA,9.5,10.3,5,A,36.7,51.4
2017,17DX,657,NOPI,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,7:40,269,105.12,48.55,18,39.74,102.69,505,940.8,No,NA,14.6,27.6,9.9,A,33.8,53.2
2017,17DX,658,CITE,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,7:17,199,85.7,43.22,17.56,32.62,75.86,NA,365.4,No,NA,13.1,3,4.1,A,57.5,23.6
2017,17DX,659,NSHO,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,7:20,247,110.3,62.62,19.8,37.32,92.13,413,614.8,Yes,NA,19,13.3,6.9,A,36.3,49.8
2017,17DX,660,AGWT,F,3/14/18,73,164,591483.5,4220664.5,Pond 12,7:45,186,78.74,36.85,13.58,30.67,69.32,299,304.7,Yes,NA,8.1,3,3.3,I,45.7,39.9
2017,17DX,661,AGWT,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,8:56,192,80.48,35.45,13.65,30.81,74.81,310,348.1,Yes,NA,7.9,5.6,3.9,A,45.5,40.3
2017,17DX,662,CITE,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,7:55,195,93.71,50.33,16.77,34.02,77.67,380,388.5,Yes,NA,12.4,1.7,4.7,A,58.1,21
2017,17DX,663,CITE,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,7:29,198,88.49,42.13,17.45,33.39,76.2,345,369.3,Yes,NA,8.8,2.4,4,A,51.6,32.7
2017,17DX,664,CITE,F,3/14/18,73,164,591483.5,4220664.5,Pond 12,7:29,182,82.48,42.08,16.1,30.75,72.18,330,355,Yes,NA,10.5,5.2,4.2,I,45.6,39.6
2017,17DX,665,AMWI,F,3/14/18,73,164,591483.5,4220664.5,Pond 12,7:10,241,81.76,34.91,16.29,36.12,85.22,NA,577.7,Yes,NA,20.8,3.4,5.2,I,63.4,18.9
2017,17DX,666,NSHO,F,3/14/18,73,164,591483.5,4220664.5,Pond 12,7-11 AM,234,108.95,61.48,19.19,37.04,86.58,400,523,Yes,NA,13,7.4,6.3,A,47.8,36.3
2017,17DX,667,NSHO,F,3/14/18,73,164,591483.5,4220664.5,Pond 12,9:55,241,105.45,57.9,18.44,37.83,87.24,400,541.6,Yes,NA,13.8,8.8,6.1,A,41.9,45.6
2017,17DX,668,NSHO,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,9:55,240,114.6,64.66,18.99,36.25,85.83,405,525.5,Yes,NA,14.3,7.7,5.9,A,42.2,45.8
2017,17DX,669,AGWT,F,3/14/18,73,164,591483.5,4220664.5,Pond 12,10:15,177,76.28,35.27,13.66,28,70.92,290,293,Yes,NA,7.7,3.4,3.3,I,47.15,37.25
2017,17DX,670,NOPI,F,3/14/18,73,164,591483.5,4220664.5,Pond 12,10:20,265,99.89,47.48,18.47,40.92,96.85,470,883.1,No,NA,14.1,35.9,10.6,I,29.25,59.2
2017,17DX,671,NOPI,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,10:20,279,107.58,50.5,19.2,42.88,100.02,511,943,No,NA,11.9,30.6,11.1,A,35.5,53.3
2017,17DX,672,AGWT,F,3/14/18,73,164,591483.5,4220664.5,Pond 12,10:35,184,77.8,34.96,14.21,28.95,70.74,NA,311,Yes,NA,7.9,1.2,4,I,50.9,32.1
2017,17DX,673,NSHO,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,10:30,256,121.12,67.73,19.91,38.49,95.33,439,750.9,No,NA,25.5,21.5,8.7,A,34.6,56.9
2017,17DX,674,NSHO,F,3/14/18,73,164,591483.5,4220664.5,Pond 12,10:30,242,106.72,59.66,17.61,35.86,87.81,410,642.9,Yes,NA,19.6,14.2,6.4,A,37.3,48.3
2017,17DX,675,NSHO,M,3/14/18,73,164,591483.5,4220664.5,Pond 12,11:00,259,121.63,68.95,21.13,NA,95.73,423,606.4,No,NA,18.1,12.1,6.5,A,38.5,49
2017,17DX,676,NSHO,M,3/19/18,78,169,589651,4224499.3,Island Slew,9:15,254,116.07,66.58,20.32,37.18,88.82,430,674.1,Yes,NA,18.2,19.1,6.3,A,33.3,54.1
2017,17DX,677,MALL,M,3/19/18,78,169,589651,4224499.3,Island Slew,9:00,297,110.93,51.64,21.04,45.71,105.21,490,1001.9,Yes,NA,17.6,12.6,13.6,A,48,37.6
2017,17DX,678,NSHO,F,3/19/18,78,169,589651,4224499.3,Island Slew,7:00,229,101.2,57.53,19.99,34.64,82.29,385,535.4,Yes,NA,15.4,5.3,4.8,I,48.2,38.6
2017,17DX,679,NSHO,F,3/19/18,78,169,589651,4224499.3,Island Slew,9:15,243,106,59.81,19.49,34.5,84.07,402,621.3,Yes,NA,18.7,12,5.4,I,33.3,52.4
2017,17DX,680,MALL,F,3/19/18,78,169,589651,4224499.3,Island Slew,9:00,268,104.09,50.71,21.32,44.75,101.83,475,1198.9,Yes,NA,26.6,14.5,10.6,A,46.1,40.9
2017,17DX,681,NSHO,M,3/19/18,78,169,589651,4224499.3,Island Slew,9:30,237,117.39,67.31,19.95,37.22,93.89,425,642.1,Yes,NA,18.1,21.6,6,A,36.3,53.2
2017,17DX,682,AMWI,F,3/19/18,78,169,589651,4224499.3,Island Slew,9:35,252,83.51,32.96,16,38.3,86.3,400,717.9,No,NA,18.7,15.1,7.2,A,46.1,36.8
2017,17DX,683,GADW,F,3/19/18,78,169,589651,4224499.3,Island Slew,10:00,262,93.61,40.02,16.84,39.39,94.61,416,657.8,Yes,NA,17.7,2.4,7.9,I,61.7,18.5
2017,17DX,684,GADW,M,3/19/18,78,169,589651,4224499.3,Island Slew,10:00,276,96.55,45.38,17.66,41.75,92.26,447,753.9,Yes,NA,18.2,11.9,10.2,I,41.8,42
2017,17DX,685,AMWI,F,3/19/18,78,169,589651,4224499.3,Island Slew,10:15,241,81.04,33.12,15.51,36.21,86.19,380,589.9,Yes,NA,17.1,7.3,6.9,I,53.1,31.4
2017,17DX,686,AMWI,M,3/19/18,78,169,589651,4224499.3,Island Slew,7-10:30,252,89.6,38.03,17.18,37.48,97.76,415,742.6,No,NA,19.2,18.6,7,I,40.2,41.7
2017,17DX,687,AMWI,M,3/19/18,78,169,589651,4224499.3,Island Slew,10:45,265,87,36.31,16.71,38.25,93.16,408,677.9,Yes,NA,15.1,13.8,7.7,A,43.9,39.2
2017,17DX,688,AGWT,F,3/19/18,78,169,591483.5,4220664.5,Pond 12,8:58,178,76.65,36.4,13.94,30.13,67.84,305,306.3,Yes,NA,9.2,3.7,4.5,I,43.5,42.7
2017,17DX,689,NSHO,M,3/19/18,78,169,591483.5,4220664.5,Pond 12,10:35,245,116.76,65.95,19.07,38.93,89.38,430,631.7,Yes,NA,19.1,11.3,7.8,A,42.7,47.2
2017,17DX,690,AGWT,F,3/19/18,78,169,591483.5,4220664.5,Pond 12,10:50,180,74.08,35.82,13.6,29.76,64.8,327,319.1,Yes,NA,8.6,4.2,3.9,A,41,46.6
2017,17DX,691,CITE,F,3/19/18,78,169,591483.5,4220664.5,Pond 12,10:50,189,80.78,39.88,16.08,30.63,73.77,330,320.6,Yes,NA,7.9,2.2,3.9,I,53.2,30.1
2017,17DX,692,NSHO,M,3/29/18,88,179,591483.5,4220664.5,Pond 12,7:08,253,120.98,70.46,19.89,37.89,87.69,425,659.1,Yes,NA,18.9,18.8,8.3,A,31.7,53.9
2017,17DX,693,CITE,M,3/29/18,88,179,591483.5,4220664.5,Pond 12,8:00,198,94.39,48.63,16.76,32.71,80.61,367,435.3,Yes,NA,15,7.4,4.8,A,43.7,41.2
2017,17DX,694,AMWI,M,3/26/18,85,176,591483.5,4220664.5,Pond 12,10:25,269,79.35,32.49,16.96,37.45,91.65,396,795.1,No,NA,26.5,13.6,9.1,A,42.5,40.8
2017,17DX,695,NSHO,F,3/29/18,88,179,591483.5,4220664.5,Pond 12,7:08,238,105.22,57.54,19.86,34.43,85.85,400,581,Yes,NA,16.7,11.8,6.5,A,39.7,47
2017,17DX,696,CITE,F,3/26/18,85,176,591483.5,4220664.5,Pond 12,8:00,186,87.43,47.32,17.5,30.68,72,330,311.9,Yes,NA,8.7,0.3,3.4,A,63,18.8
2017,17DX,698,AGWT,M,3/29/18,88,179,591483.5,4220664.5,Pond 12,7:40,188,NA,37.46,14.53,30.97,78.32,335,410.6,No,NA,8.6,14.2,5.4,I,30.2,55.7
2017,17DX,699,CITE,F,3/29/18,88,179,591483.5,4220664.5,Pond 12,8:30,184,84.14,43.26,16.43,31.77,74,330,355.2,Yes,NA,13.1,2.8,4.5,I,51.4,31.3
2017,17DX,700,AGWT,M,3/26/18,85,176,591483.5,4220664.5,Pond 12,9:30,192,85.46,39.53,14.35,31.53,72.3,335,331.7,No,NA,7.5,3.8,3.9,A,47.3,40.5
2017,17DX,701,NOPI,M,3/26/18,85,176,591483.5,4220664.5,Pond 12,9:57,276,109.14,51.56,18.66,38.89,97.65,490,964,Yes,NA,15.3,28.9,12.1,A,35.5,54.5
2017,17DX,702,AGWT,M,3/29/18,88,179,591483.5,4220664.5,Pond 12,7:45,183,80.72,35.12,13.72,29.9,70.79,312,360.9,Yes,NA,9.2,6,4.6,I,38.4,46.6
2017,17DX,703,NSHO,F,3/29/18,88,179,593049.4,4219823.6,Redhouse Rd,9:30,226,107.34,60.68,20.38,34.6,84.57,390,657.4,Yes,NA,20.6,19.9,5.3,A,33.2,57.5
2017,17DX,704,NSHO,M,3/26/18,85,176,591483.5,4220664.5,Pond 12,7:10,249,112.56,60.5,20.21,38.96,90.42,420,620.3,Yes,NA,15.1,10.9,7.9,A,37.8,49.7
2017,17DX,705,NSHO,M,3/26/18,85,176,591483.5,4220664.5,Pond 12,7:45,243,119.33,67.66,21.45,38.19,96.49,432,615.7,Yes,NA,19,13.1,7,A,39.7,47
2017,17DX,706,CITE,F,3/26/18,85,176,591483.5,4220664.5,Pond 12,8:15,190,83.22,40.79,16.21,31.38,76.07,332,346.8,Yes,NA,11.6,0.1,3.7,A,63.3,16.3
2017,17DX,707,AGWT,F,3/26/18,85,176,591483.5,4220664.5,Pond 12,8:55,176,76.19,35.43,13.23,27.92,67.71,295,317.4,No,NA,7.2,8.2,3.5,A,34.4,56.6
2017,17DX,708,NSHO,F,3/26/18,85,176,591483.5,4220664.5,Pond 12,8:15,231,110.54,62.76,19.41,35.25,82.63,394,596.6,Yes,NA,15.3,17.3,5.9,A,33.2,52.1
2017,17DX,709,NSHO,M,3/26/18,85,176,591483.5,4220664.5,Pond 12,7:45,242,112.95,62.59,20.17,37.36,91.93,423,594.8,Yes,NA,18.4,8.7,6.7,I,48.4,37.7
2017,17DX,710,AGWT,F,3/26/18,85,176,591644,4221134,Pond 12,6:48,182,75.31,34.86,13.22,29.41,69.7,295,308.9,Yes,NA,9.6,4,3.4,I,46.6,39
2017,17DX,711,AGWT,M,3/26/18,85,176,591644,4221134,Pond 12,6:48,176,77.6,34.68,12.99,29.14,67.94,300,320.1,No,NA,8.3,4.4,3.5,A,43.6,46.1
2017,17DX,712,NSHO,M,3/29/18,88,179,591483.5,4220664.5,Pond 12,7:25,248,112.9,64.93,19.76,35.75,88.54,410,579,Yes,NA,22.5,11.1,7.6,A,40.4,41.5
2017,17DX,714,CITE,M,3/29/18,88,179,593049.4,4219823.6,Redhouse Rd,10:00,194,90.23,44.15,17.42,29.42,79.53,360,438.1,Yes,NA,12.6,8.6,4.4,A,42.5,45.5
2017,17DX,715,NSHO,M,3/26/18,85,176,592016,4220722,Pond 12,10:20,245,116.79,63.23,20.24,36.42,93.12,425,623.6,No,NA,12.2,17,6.4,A,38.4,51.7
2017,17DX,717,NOPI,M,3/26/18,85,176,592016,4220722,Pond 12,10:03,272,105.04,48.34,18.52,40.75,97.79,500,766.9,No,NA,17.3,11.3,10.4,A,46.1,40.4
2017,17DX,718,NSHO,M,3/29/18,88,179,593049.4,4219823.6,Redhouse Rd,9:30,257,117.19,66.49,19.85,36.31,92.43,425,687,No,NA,17.5,15.7,7.7,A,35.1,52.8
2017,17DX,719,AGWT,M,3/26/18,85,176,592016,4220722,Pond 12,7-10 AM,185,78.23,34.92,14,29.86,71.88,310,345.7,No,NA,7.5,10.6,3.5,A,34.1,52.4
2017,17DX,720,NSHO,F,3/26/18,85,176,592016,4220722,Pond 12,7:23,224,106.74,62.35,18.85,33.59,85.15,390,541.6,Yes,NA,12.7,14.3,5.6,I,35.7,50.1
2017,17DX,721,NSHO,M,3/26/18,85,176,591483.5,4220664.5,Pond 12,7:30,255,122.7,69.82,20.35,38.24,89.73,435,671.7,No,NA,16.5,18.6,7,A,37.1,51.9
2017,17DX,722,NSHO,M,3/26/18,85,176,591483.5,4220664.5,Pond 12,7:45,239,113.37,63.68,20.87,33.38,90.16,412,571.9,Yes,NA,17.5,12.8,6.5,A,40.1,47.3
2017,17DX,729,CITE,F,3/29/18,88,179,591483.5,4220664.5,Pond 12,8:40,181,85.48,42.65,16.65,30.88,70.09,326,363.9,Yes,NA,10.2,7.6,4.4,A,40.7,49.2
2017,17DX,730,AMWI,M,3/26/18,85,176,592016,4220722,Pond 12,9:18,271,88.39,36.58,16.54,35.63,93.19,412,777.4,No,NA,33.3,17.8,7.2,A,41.4,45.3
2017,17DX,731,MALL,M,3/26/18,85,176,592016,4220722,Pond 12,9:08,290,113.78,55.39,22.08,46.34,109.89,528,1033.6,No,NA,25,3.8,13,A,52.2,29.5
2017,17DX,732,AGWT,F,3/29/18,88,179,591483.5,4220664.5,Pond 12,10:05,178,77.52,36.32,13.5,29.54,69.43,298,345,Yes,NA,10.9,10.3,4,I,37.55,51.1
2017,17DX,733,NSHO,M,3/29/18,88,179,591483.5,4220664.5,Pond 12,9:53,258,117.12,67.63,21.11,38.41,91,420,627.8,Yes,NA,17.9,13.5,7.4,A,36.3,51
2017,17DX,734,NSHO,F,3/29/18,88,179,591483.5,4220664.5,Pond 12,10:20,238,106.36,58.58,18.78,37.35,85.21,410,628.7,Yes,NA,22,9.8,6.8,I,38.1,52.4
2017,17DX,741,CITE,M,3/29/18,88,179,591483.5,4220664.5,Pond 12,8:30,191,88.76,41.61,16.56,33.65,77.5,350,370.8,Yes,NA,11.1,3.8,4.1,A,52.3,33.4
2018,18DX,1,NSHO,M,10/1/18,274,0,583059,4225176,Joice D,8:05,250,122.71,70.33,18.46,37.97,86.69,440,598.2,NA,3,15.7,10.1,6.1,I,40.4,51
2018,18DX,2,GADW,M,10/1/18,274,0,583059,4225176,Joice D,8:12,281,102.62,43.54,17.97,40.94,101.55,465,757.8,NA,1,22.4,0.9,9.8,A,68,16.7
2018,18DX,3,NOPI,M,10/1/18,274,0,583059,4225176,Joice D,8:47,275,108.04,51.84,18.12,42.08,102.41,515,881.7,NA,1,18.2,26.6,12.6,I,41.8,48.1
2018,18DX,4,NOPI,M,10/1/18,274,0,583059,4225176,Joice D,10:30,292,109.4,51.65,18.66,39.88,106.17,510,1012.6,NA,3,24,23.6,13.9,A,36.1,53
2018,18DX,5,MALL,M,10/1/18,274,0,583059,4225176,Joice D,10:27,294,116.56,54.93,22.82,45.75,106.55,525,1273,NA,2,32.1,5.5,12.9,A,48.6,36.2
2018,18DX,6,NOPI,M,10/4/18,277,3,582728.2,4224451.3,Joice D,9:36,285,104.11,49.45,18.86,44.41,102.79,500,1097.3,NA,3,26.6,20.6,10.3,A,38,50
2018,18DX,7,AMWI,M,10/25/18,298,24,583059,4225176,Joice D,10:25,266,85.62,36.81,16.89,39.17,93.59,412,765,NA,1,21.9854,22.1,7.4,A,38.2,49.5
2018,18DX,8,AGWT,M,10/1/18,274,0,583059,4225176,Joice D,9:07,185,80.67,36.54,13.19,30.08,71.09,310,330.4,NA,2,8.6,2.7,3.2,I,46.7,37.4
2018,18DX,9,NSHO,M,10/4/18,277,3,582728.2,4224451.3,Joice D,8:30,247,117.87,66.93,19.24,40.01,88.66,430,565,NA,1,25.3,3.6,5.1,A,51,33.6
2018,18DX,10,AMWI,M,10/4/18,277,3,582728.2,4224451.3,Joice D,8:13,258,88.31,37.33,17.31,40.31,94.23,408,780.2,NA,3,26.3,9.5,8.8,I,47.9,37.8
2018,18DX,11,NSHO,F,10/4/18,277,3,582728.2,4224451.3,Joice D,10:17,235,103.27,58.52,17.86,35.63,84.8,387,569.1,NA,2,19.5,9.5,6,I,39.5,49.1
2018,18DX,12,NSHO,M,10/17/18,290,16,583059,4225176,Joice D,9:30,245,118.54,67.05,20.17,40.34,93.7,430,656.8,NA,1,20.6,14.2,5.2,I,34.3,58.7
2018,18DX,13,AMWI,M,10/4/18,277,3,582728.2,4224451.3,Joice D,8:49,269,86.14,35.28,16.58,38.94,98.87,400,760.4,NA,1,21,11,8.1,A,50.3,40.1
2018,18DX,14,NOPI,M,10/4/18,277,3,582728.2,4224451.3,Joice D,8:46,286,108.74,48.85,19.96,42.53,102.62,528,1112.8,NA,3,28.8,10,11.2,A,44.9,43.4
2018,18DX,15,NSHO,M,10/1/18,274,0,583059,4225176,Joice D,7:20,246,115.91,61.3,19.29,36.31,85.42,435,580.8,NA,3,20.5,2.9,8.7,A,49.6,36.9
2018,18DX,16,NSHO,F,10/1/18,274,0,583059,4225176,Joice D,7:05,224,108.72,60.65,18.51,34.07,81.32,387,481.6,NA,1,19,5.2,6.7,I,46.7,38.5
2018,18DX,17,MALL,M,10/1/18,274,0,583059,4225176,Joice D,7:50,287,112.36,54.47,21.93,43.05,101.33,510,1074.8,NA,2,43.8,4.3,11.9,A,59.4,31.3
2018,18DX,18,NSHO,F,10/1/18,274,0,583059,4225176,Joice D,7:45,225,106.69,60.05,18.35,34.24,80.51,390,513.8,NA,1,17.7,5,5.5,A,47.7,38.4
2018,18DX,19,NOPI,F,10/4/18,277,3,582728.2,4224451.3,Joice D,10:00,264,98.85,47.74,18.14,38.86,90.8,460,872.7,NA,0,32.6,22.7,8.5,A,36.3,53.4
2018,18DX,20,AGWT,M,10/1/18,274,0,583059,4225176,Joice D,7:10,190,79.03,35.55,13.53,29.64,72.41,325,370.7,NA,2,9.2,3.7,4,A,43,47
2018,18DX,21,MALL,F,10/4/18,277,3,582728.2,4224451.3,Joice D,9:10,271,108.18,50.2,21.3,43.55,108.21,475,1062.5,NA,2,27.9,13.3,11,I,43.3,44.4
2018,18DX,22,NSHO,F,10/4/18,277,3,582728.2,4224451.3,Joice D,8:30,225,107.69,61.89,18.13,35.75,79.32,400,544.3,NA,2,14.4,14,5.5,I,36.8,58.2
2018,18DX,23,MALL,M,10/17/18,290,16,583059,4225176,Joice D,9:50,298,118.5,58.13,22.24,46.26,107.33,500,1108.9,NA,1,43,4.2,14,A,52,30.7
2018,18DX,24,NOPI,M,10/4/18,277,3,582728.2,4224451.3,Joice D,9:00,281,109.26,51.87,19.53,45.38,102.94,525,965.8,NA,3,35.9,7.5,12.5,A,45.7,39.1
2018,18DX,25,MALL,F,10/17/18,290,16,583059,4225176,Joice D,8:21,273,105.79,51.5,20.6,42.95,106.62,477,1190,NA,2,32.6,24.4,13.6,A,40.3,52.5
2018,18DX,26,MALL,M,10/17/18,290,16,583059,4225176,Joice D,8:08,308,118.67,56.49,24.3,46.58,115.29,555,1389,NA,0,65.3,8,15.6,A,46.8,41.3
2018,18DX,27,NSHO,M,10/17/18,290,16,583059,4225176,Joice D,8:08,248,118.74,69.8,20.13,36.92,92.75,435,594.6,NA,1,19,13.2,7.5,I,35.4,51.4
2018,18DX,28,MALL,F,10/17/18,290,16,583059,4225176,Joice D,7:50,277,107.65,52.28,21.12,41.63,105.08,470,1145,NA,3,35.6,24.7,12.2,I,41.5,50.3
2018,18DX,29,MALL,M,10/4/18,277,3,583059,4225176,Joice D,6:45,296,118.5,56.54,22.37,43.8,110.74,508,1367.8,NA,1,65.9,13.3,14.2,A,46.3,44.45
2018,18DX,30,NOPI,M,10/17/18,290,16,583059,4225176,Joice D,9:45,277,110.14,52.69,18.82,44.82,107.58,521,1046,NA,2,22.5,22.4,10.4,A,37,54.8
2018,18DX,31,GADW,M,10/17/18,290,16,583059,4225176,Joice D,7:30,265,98.55,41.29,18.01,39.81,101.83,460,905.4,NA,2,40.4,5.8,11.5,I,56.5,34.4
2018,18DX,32,AMWI,M,10/17/18,290,16,583059,4225176,Joice D,7:45,272,86.4,35.8,16.81,39.6,86.08,408,780.5,NA,2,28.1,11.4,9.3,A,48,44.5
2018,18DX,33,AMWI,M,10/17/18,290,16,583059,4225176,Joice D,7:40,262,88.16,36.82,16.92,39.66,92.01,405,775.8,NA,2,36.1,16.6,7.4,I,41.6,43.5
